Web,Código,Descripción,Precio,Relación,Medida,Código Companía,Companía,Existencia,Loc : Habilitado,Loc : Autorizado,CodigoProducto,Producto,Peligrosidad,ONU,Cant Pallet,CodigoTipo,Subtipo,CodigoRubro,Tipo,Rubro,Descrip.Facturacion,Ferti Bolsa Granel,DivDepo,Densidad
1,2653,EVOLET FLUMIOXAZIN 51% WG (x 1 Kg),0,1,Kgs.,98,HELM ARGENTINA S.A.,0,1,0,60,FLUMIOXAZIN,0,0,0,5,AL SUELO,1,HERBICIDAS,AGROQUIMICOS,Evolet Flumioxazin,,Ag;Co;TS;Va,1
1,2654,"MEZCLA 4,4-32,8-7,2 BUNGE (Bolsa x 25Kgs",0,1,Tn.,61,BUNGE ARGENTINA S.A.,0,1,0,472,MEZCLA N-P-S,0,0,0,58,SOLIDO GRANEL,2,FOSFORADO,FERTILIZANTES,MEZCLA,,Sem;Fert;SB,1000
1,2655,SIGNUM PACK 303 ARVEJA (Pack p/2000 Kgs),0,1,Unid.,46,RIZOBACTER ARGENTINA S.A.,0,1,0,259,INOCULANTE CURASEMILLA,0,0,0,19,INOCULANTES,6,TERAPICO SEMILLAS,TRATAMIENTO DE SEMILLAS,Signum Pack 303 Arveja,,Ag;Co;TS;Va,1
1,2656,FOMESAFEN KRAKEN (Bidon x 20 lts),0,20,Lts.,98,HELM ARGENTINA S.A.,0,1,0,489,FOMESAFEN,0,0,0,5,AL FOLLAJE,1,HERBICIDAS,AGROQUIMICOS,Fomesafen Kraken,,Ag;Co;TS;Va,1
1,2657,VERTEX GOLD - B.Azul (Bidon 5 lts),0,5,Lts.,105,CORTEVA,0,1,0,135,CURASEMILLAS,0,0,0,19,CURASEMILLAS,6,TERAPICO SEMILLAS,TRATAMIENTO DE SEMILLAS,Vertex gold,,Ag;Co;TS;Va,1
1,2658,RILEGUM PACK ARVEJA 203 (Pack p/2000Kgs),0,1,Pack,46,RIZOBACTER ARGENTINA S.A.,0,1,0,259,INOCULANTE CURASEMILLA,0,0,0,19,INOCULANTES,6,TERAPICO SEMILLAS,TRATAMIENTO DE SEMILLAS,Rilegum Pack 203 Arveja,,Ag;Co;TS;Va,5
1,2659,SPS CHS (Granel),0,1,Tn.,93,CHS DE ARGENTINA S.A.,0,1,0,474,SPS,0,0,0,58,SOLIDO GRANEL,2,FOSFORADO,FERTILIZANTES,SPS,Granel,Sem;Fert;SB,1000
1,2660,AURORA CARFENTRAZONE (Bidon 1 lt),0,1,Lts.,81,RURALCO,0,1,0,375,CARFENTRAZONE,0,0,0,5,AL FOLLAJE,1,HERBICIDAS,AGROQUIMICOS,Aurora Carfentrazone,,Ag;Co;TS;Va,1
1,2661,GIRASOL MG 360 G2 (Bolsa x 150000 sem),0,1,Bls.,105,CORTEVA,0,1,0,558,GIRASOL MG 360,0,0,0,27,GIRASOL,3,HIBRIDOS GIRASOL LINOLEICO,SEMILLAS,Girasol bolsa 150000 sem,,Sem;Fert;SB,20
1,2662,TRIGO PEHUEN (Bolsa x 40 kgs),0,1,Bls.,18,ASOCIADOS DON MARIO S.A.,0,1,0,702,TRIGO DON MARIO,0,0,0,35,CICLO INTERMEDIO,3,AUTOGAMAS TRIGO,SEMILLAS,Trigo Pehuen,,Sem;Fert;SB,40
1,2663,PREMEZCLA SAL NITROGENADA AUTOCONS X 25K,0,0.025,Tn.,104,EDP AGROINDUSTRIAL SA,0,1,0,774,PREMEZCLAS,0,0,0,64,BOLSA,8,PREMEZCLAS,NUTRICION ANIMAL,Premezcla,,Sem;Fert;SB,1000
1,2664,GLIFOSATO G62 TECNOMYL -B.Verde (x20 Lts,0,20,Lts.,87,TECNOMYL S.A.,0,1,0,65,GLIFOSATO,0,0,0,5,AL FOLLAJE,1,HERBICIDAS,AGROQUIMICOS,Glifosato G62,,Ag;Co;TS;Va,1.4
1,2665,TRIGO PEHUEN Curado VI (Bolsa x 40 kgs),0,1,Bls.,18,ASOCIADOS DON MARIO S.A.,0,1,0,702,TRIGO DON MARIO,0,0,0,35,CICLO INTERMEDIO,3,AUTOGAMAS TRIGO,SEMILLAS,Trigo Pehuen,,Sem;Fert;SB,40
1,2666,TRIGO SAUCE Curado VI (Bolsa x 40 kgs),0,1,Bls.,18,ASOCIADOS DON MARIO S.A.,0,1,0,702,TRIGO DON MARIO,0,0,0,35,CICLO INTERMEDIO,3,AUTOGAMAS TRIGO,SEMILLAS,Trigo Sauce,,Sem;Fert;SB,40
1,2667,MEZCLA 34-18-0 BUNGE (65 U -35MAP) GN,0,1,Tn.,61,BUNGE ARGENTINA S.A.,0,1,0,460,MEZCLA N-P,0,0,0,58,SOLIDO BOLSA,2,FOSFORADO,FERTILIZANTES,MEZCLA,Granel,Sem;Fert;SB,1000
1,2668,CLEARSOL DF (Caja p/ 12 Has),0,1,Pack,105,CORTEVA,0,1,0,73,IMAZAPYR,0,0,0,5,AL SUELO,1,HERBICIDAS,AGROQUIMICOS,Clearsol DF,,Ag;Co;TS;Va,5
1,2669,IMAZETAPIR SIGMA -B.Azul (Bidon x 20 lts,0,20,Lts.,102,SIGMA AGRO S.A.,0,1,0,70,IMAZETAPYR,0,0,0,5,AL SUELO,1,HERBICIDAS,AGROQUIMICOS,Imazetapir Sigma,,Ag;Co;TS;Va,1.17
1,2670,GIRASOL MG 3304 CP DM G3 (Bolsa x 150000,0,1,Bls.,105,CORTEVA,0,1,0,838,GIRASOL MG 3304 CP DM,0,0,0,27,GIRASOL,3,HIBRIDOS GIRASOL LINOLEICO,SEMILLAS,Girasol MG 3304 CP DM,,Sem;Fert;SB,20
1,2671,SULFENTRAZONE ERRADIK 50 -B.Verde(5 LTS),0,20,Lts.,105,CORTEVA,0,1,0,89,SULFENTRAZONE,0,0,0,5,AL SUELO,1,HERBICIDAS,AGROQUIMICOS,Propio/cyo,,Ag;Co;TS;Va,1.17
1,2672,UREA PERLADA AGREFERT (Granel),0,1,Tn.,116,AGREFERT,0,1,0,486,UREA PERLADA,0,0,0,59,SOLIDO GRANEL,2,NITROGENADO,FERTILIZANTES,PROPIO Y CYO,Granel,Sem;Fert;SB,1000
1,2673,GLIFOSATO CONTROL MAX  72% EC X 15 KGS,0,15,Kgs.,20,BAYER S.A.,0,1,0,65,GLIFOSATO,0,0,0,5,AL FOLLAJE,1,HERBICIDAS,AGROQUIMICOS,Glifosato Control Max,,Ag;Co;TS;Va,1
1,2674,GLIFOSATO ROUNDUP FULL 54% EC -B.v (x20L,0,20,Lts.,20,BAYER S.A.,0,1,0,65,GLIFOSATO,0,0,0,5,AL FOLLAJE,1,HERBICIDAS,AGROQUIMICOS,Glifosato Roudup full,,Ag;Co;TS;Va,1.05
1,2675,DRYLINE 28% GLUFOSINATO (Bidon x 20 lts),0,1,Lts.,105,CORTEVA,0,1,0,377,GLUFOSINATO DE AMONIO,0,0,0,5,AL FOLLAJE,1,HERBICIDAS,AGROQUIMICOS,Propio / CyO,,Ag;Co;TS;Va,1
1,2676,CLORIMURON 75 WG SIGMA (Sobre x 100 Grs),0,5,Kgs.,102,SIGMA AGRO S.A.,0,1,0,53,CLORIMURON ETIL,0,0,0,5,AL SUELO,1,HERBICIDAS,AGROQUIMICOS,Clorimuron Sigma 75  WG,,Ag;Co;TS;Va,1
1,2677,MISTRAL (Bidon 5 lts),0,5,Lts.,35,NOVA S.A.,0,1,0,839,LUFEN+BIFENT+LAMBDA+ABAM+IMIDA,0,0,0,6,PIRETROIDES,1,INSECTICIDAS,AGROQUIMICOS,Mistral,,Ag;Co;TS;Va,1.1
1,2678,SOJA DM 4612 (Big Bag x 800 kgs),0,1,Unid.,18,ASOCIADOS DON MARIO S.A.,0,1,0,257,SOJA GRUPO 4,0,0,0,30,SOJAS,3,AUTOGAMAS SOJA,SEMILLAS,Soja DM 4612 BIG BAG,,Sem;Fert;SB,800
1,2679,MAIZ DK 7210 VT3 P RIB (B3) (Bolsa 80.00,0,1,Bls.,40,MONSANTO ARGENTINA S.A.,0,1,0,822,MAIZ DK,0,0,0,26,MAIZ,3,HIBRIDO MAIZ,SEMILLAS,MAIZ DK 2710 VT3P RIB,,Sem;Fert;SB,18
1,2680,MAIZ DK 7210 VT3P (B2) (Bolsa 80.000 sem,0,1,Bls.,40,MONSANTO ARGENTINA S.A.,0,1,0,822,MAIZ DK,0,0,0,26,MAIZ,3,HIBRIDO MAIZ,SEMILLAS,MAIZ DK 2710 VT3P,,Sem;Fert;SB,18
1,2681,CAPAZ ELITE (Bidon x 10 lts),0,10,Lts.,81,RURALCO,0,1,0,840,SULFENTRAZONE+S METOLACLOR,0,0,0,5,AL SUELO,1,HERBICIDAS,AGROQUIMICOS,Capaz Elite,,Ag;Co;TS;Va,1
1,2682,GLIFOSATO FULL II SIGMA -B.Verde (x20 L,0,20,Lts.,102,SIGMA AGRO S.A.,0,1,0,65,GLIFOSATO,0,0,0,5,AL FOLLAJE,1,HERBICIDAS,AGROQUIMICOS,Glifosato Full II Sigma,,Ag;Co;TS;Va,1.17
1,2683,DINAMIC 70 WG (Bolsa x 5 Kgs),0,5,Kgs.,100,UPL ARGENTINA S.A.,0,1,0,841,AMICARBAZONE,0,0,0,5,AL SUELO,1,HERBICIDAS,AGROQUIMICOS,Dinamic 70 WG,,Ag;Co;TS;Va,1
1,2684,GIRASOL ORI730 CL G2 (Bolsa x 180000 sem,0,1,Bls.,81,RURALCO,0,1,0,842,GIRASOL ORIGO,0,0,0,27,GIRASOL,3,HIBRIDOS GIRASOL LINOLEICO,SEMILLAS,Propio y Consigando,,Sem;Fert;SB,20
1,2685,MESTIZO ULTRA (Bidon x 20 lts),0,20,Lts.,2,ATANOR S.A.C.,0,1,0,66,"GLIFOSATO 2,4 D",0,0,0,5,AL FOLLAJE,1,HERBICIDAS,AGROQUIMICOS,Mestizo Ultra,,Ag;Co;TS;Va,1
1,2686,"NITRATOP CAN 27N (6CA, 4MG) EMERGER (gn)",0,1,Tn.,26,EMERGER FERTILIZANTES S.A.,0,1,0,843,MEZCLA QUIMICA,0,0,0,59,SOLIDO GRANEL,2,NITROGENADO,FERTILIZANTES,Propio y CyO,Granel,Sem;Fert;SB,1000
1,2687,"PREMEZCLA 2,5 VACA LECHERA (Bolsa x 25Kg",0,0.025,Tn.,104,EDP AGROINDUSTRIAL SA,0,1,0,774,PREMEZCLAS,0,0,0,64,BOLSA,8,PREMEZCLAS,NUTRICION ANIMAL,"Premezcla 2,5 Vaca Lechera Bs",,Sem;Fert;SB,1000
1,2688,SORGO FORRAJERO ACA 727 (Bolsa x 20 Kgs),0,1,Unid.,90,A.C.A.,0,1,0,217,SORGOS FORRAJEROS,0,0,0,29,SORGO FORRAJERO,3,HIBRIDOS SORGO,SEMILLAS,Sorgo Forrajero ACA 727,,Sem;Fert;SB,20
1,2689,PIXXARO (Bidon 5 lts),0,5,Lts.,105,CORTEVA,0,1,0,719,ARYLEX,0,0,0,5,AL SUELO,1,HERBICIDAS,AGROQUIMICOS,PROPIO Y CYO,,Ag;Co;TS;Va,1
1,2690,SORGO FORRAJERO 2650 IG (Bls.X 20 Kgs),0,1,Bls.,79,ADVANTA SEMILLAS S.A.I.C,0,1,0,217,SORGOS FORRAJEROS,0,0,0,29,SORGO FORRAJERO,3,HIBRIDOS SORGO,SEMILLAS,Sorgo Forrajero 2650 IG,,Sem;Fert;SB,20
1,2691,SOJA DM 40R21 STS (Bolsa x 40 kgs),0,1,Bls.,18,ASOCIADOS DON MARIO S.A.,0,1,0,257,SOJA GRUPO 4,0,0,0,30,SOJAS,3,AUTOGAMAS SOJA,SEMILLAS,SOJA DM 40R21,,Sem;Fert;SB,40
1,2692,REMIGATE (Bidon x 2.5 kg ),0,2.5,Kgs.,105,CORTEVA AGRISCIENCE ARG.S.R.L.,0,1,0,449,SULFOMETURON CLORIMURON,0,0,0,5,AL SUELO,1,HERBICIDAS,AGROQUIMICOS,Propio y Cyo,,Ag;Co;TS;Va,1
1,2693,CONCENTRADO 7% NOVILLO (Bolsa x 25Kgs),0,0.025,Tn.,104,EDP AGROINDUSTRIAL SA,0,1,0,837,CONCENTRADO PROTEICO,0,0,0,63,BOLSA,8,CONCENTRADOS,NUTRICION ANIMAL,CONCENTRADO 7% NOVILLO BS,,Sem;Fert;SB,1000
1,2694,CONCENTRADO 7% NOVILLO (Granel),0,1,Tn.,104,EDP AGROINDUSTRIAL SA,0,1,0,815,CONCENTRADO PROTEICO,0,0,0,63,GRANEL,8,CONCENTRADOS,NUTRICION ANIMAL,Concentrado 7% Novillo Granel,Granel,Sem;Fert;SB,1000
1,2695,DAP EMERGER (Granel),0,1,Tn.,26,EMERGER FERTILIZANTES S.A.,0,1,0,467,DAP,0,0,0,58,SOLIDO GRANEL,2,FOSFORADO,FERTILIZANTES,DAP EMERGER Granel,Granel,Sem;Fert;SB,1000
1,2696,MORATA ACE -B.Amarilla (Bidon 5 lts),0,5,Lts.,105,CORTEVA,0,1,0,389,FUNGICIDAS,0,0,0,56,FUNGICIDA,1,FUNGICIDAS,AGROQUIMICOS,Propio y CyO,,Ag;Co;TS;Va,1
1,2697,"POWER 43,6% - B.Verde (Bidon x 20 lts)",0,20,Lts.,2,ATANOR S.A.C.,0,1,0,65,GLIFOSATO,0,0,0,5,AL FOLLAJE,1,HERBICIDAS,AGROQUIMICOS,"Glifosato Atanor 43,6%",,Ag;Co;TS;Va,1.25
1,2698,ACEITE MOTOR MAGNATEC 10W40 (205 LTS),0,205,Lts.,108,PAN AMERICAN ENERGY,0,1,0,809,ACEITES P MOTORES DIESEL,0,0,0,67,ACEITES LUBRICANTES,10,LUBRICANTES,LUBRICANTES,Aceite,,Sem;Fert;SB,1
1,2699,AXION UREA BLUE 32 VEHÍCULOS (208 Lts),0,208,Lts.,108,PAN AMERICAN ENERGY,0,1,0,816,ÚREA VEHÍCULOS,0,0,0,67,ÚREA VEHÍCULOS,10,LUBRICANTES,LUBRICANTES,Axion Urea,,Sem;Fert;SB,1
1,2700,REFRIGERANTE PEAK FINAL 50/50 (20 Lts),0,20,Lts.,108,PAN AMERICAN ENERGY,0,1,0,812,REFRIGERANTES,0,0,0,67,REFRIGERANTES,10,LUBRICANTES,LUBRICANTES,Refrigerante,,Sem;Fert;SB,1
1,2701,REFRIGERANTE PEAK FINAL 100% (20 Lts),0,20,Lts.,108,PAN AMERICAN ENERGY,0,1,0,812,REFRIGERANTES,0,0,0,67,REFRIGERANTES,10,LUBRICANTES,LUBRICANTES,Refrigerante,,Sem;Fert;SB,1
1,2702,MAIZ NEXT 22.6 PWU SC17 (Bolsa 80.000 se,0,1,Bls.,105,CORTEVA,0,1,0,797,MAIZ NEXT 22.6 PWU,0,0,0,26,MAIZ,3,HIBRIDO MAIZ,SEMILLAS,Propia y CyO,,Sem;Fert;SB,20
1,2703,GIRASOL ORI730 CL G3 (Bolsa x 180000 sem,0,1,Bls.,81,RURALCO,0,1,0,842,GIRASOL ORIGO,0,0,0,27,GIRASOL,3,HIBRIDOS GIRASOL LINOLEICO,SEMILLAS,Girasol Ori 730 CL G3,,Sem;Fert;SB,20
1,2704,PARAQUAT RURALCO - B.Azul (Bid x 20 lts),0,20,Lts.,81,RURALCO,0,1,0,80,PARAQUAT,0,0,0,5,AL FOLLAJE,1,HERBICIDAS,AGROQUIMICOS,Paraquat Ruralco,,Ag;Co;TS;Va,1
1,2705,UREA PROTEGIDA Bunge (Granel),0,1,Tn.,61,BUNGE ARGENTINA S.A.,0,1,0,844,UREA PROTEGIDA,0,0,0,59,SOLIDO GRANEL,2,NITROGENADO,FERTILIZANTES,Urea Protegida Bunge Granel,Granel,Sem;Fert;SB,1000
1,2706,BALANCEADO NOVILLO ENGORDE (MCAP) (Grane,0,1,Tn.,104,EDP AGROINDUSTRIAL SA,0,1,0,845,BALANCEADO TERMINACION,0,0,0,62,GRANEL,8,BALANCEADOS,NUTRICION ANIMAL,,Granel,Sem;Fert;SB,1000
1,2707,SORGO FORRAJERO ORI 120.1 BMR FS (x20K),0,1,Bls.,81,RURALCO,0,1,0,217,SORGOS FORRAJEROS,0,0,0,29,SORGO FORRAJERO,3,HIBRIDOS SORGO,SEMILLAS,Sorgo Forrajero ORI 120.1 BMR FS,,Sem;Fert;SB,20
1,2708,GIRASOL NTO 2.5 CP G2 (Bolsa x 150000 se,0,1,Bls.,105,CORTEVA,0,1,0,561,GIRASOL NTO 2,0,0,0,28,GIRASOL OLEICO,3,HIBRIDOS GIRASOL OLEICO,SEMILLAS,Propio y CyO,,Sem;Fert;SB,20
1,2709,SOJA BRV 54621SE E3 (Bolsa x 40 kgs),0,1,Bls.,105,CORTEVA,0,1,0,257,SOJA GRUPO 4,0,0,0,30,SOJAS,3,AUTOGAMAS SOJA,SEMILLAS,Propio y CyO,,Sem;Fert;SB,40
1,2710,SOJA BRV 54321E E3 (Bolsa x 40 kgs),0,1,Bls.,105,CORTEVA,0,1,0,257,SOJA GRUPO 4,0,0,0,30,SOJAS,3,AUTOGAMAS SOJA,SEMILLAS,Propio y CyO,,Sem;Fert;SB,40
1,2711,LECHERA INICIADOR 18%  SIN MONENC (Bls),0,0.025,Tn.,104,EDP AGROINDUSTRIAL SA,0,1,0,772,LECHERA INICIADOR 18%,0,0,0,62,BOLSA,8,BALANCEADOS,NUTRICION ANIMAL,Balanceado Iniciador 18% Sin Monencina Bs,,Sem;Fert;SB,1000
1,2712,SOJA CZ 4721 STS BASF (Bolsa x 40 kgs),0,1,Bls.,4,BASF ARGENTINA S.A.,0,1,0,257,SOJA GRUPO 4,0,0,0,30,SOJAS,3,AUTOGAMAS SOJA,SEMILLAS,Soja CZ 4721,,Sem;Fert;SB,40
1,2713,GEMMIN TOP (Bidon 1 lt),0,1,Lts.,111,SUMMIT AGRO,0,1,0,60,FLUMIOXAZIN,0,0,0,5,AL SUELO,1,HERBICIDAS,AGROQUIMICOS,Gemmin Top,,Ag;Co;TS;Va,1
1,2714,SIGNUM PACK 306 RIZODERMA (P/3000 Kgs),0,1,Pack,46,RIZOBACTER ARGENTINA S.A.,0,1,0,142,INOCULANTE CURASEMILLA FUNGIC,0,0,0,19,INOCULANTES,6,TERAPICO SEMILLAS,TRATAMIENTO DE SEMILLAS,SIGNUM PACK 306 RIZODERMA,,Ag;Co;TS;Va,5
1,2715,GIRASOL MG 3304 CP DM G2 (Bolsa x 150000,0,1,Bls.,105,CORTEVA,0,1,0,838,GIRASOL MG 3304 CP DM,0,0,0,27,GIRASOL,3,HIBRIDOS GIRASOL LINOLEICO,SEMILLAS,GIRASOL MG 3304,,Sem;Fert;SB,20
1,2716,ECHO STICK  72% (Bidon x 20 lts),0,20,Lts.,13,SIPCAM ARGENTINA SRL,0,1,0,736,CLOROTOLANIL,0,0,0,56,FUNGICIDA,1,FUNGICIDAS,AGROQUIMICOS,Echo Stick 72%,,Ag;Co;TS;Va,1
1,2717,CUBO (STINGER DUO ) (Vejiga x 3.5 lts ),0,3.5,Lts.,105,CORTEVA,0,1,0,167,FERTILIZANTE FOLIAR,0,0,0,25,COADYUVANTE ACTIVADOR,7,COADY. FERTILIZANTES,COADYUVANTES,Cubo - Stinger DUO,,Ag;Co;TS;Va,1
1,2718,FOLIAR FRONDA N20,0,1,Tn.,117,IF ING. EN FERTILIZANTES SAS,0,1,0,167,FERTILIZANTE FOLIAR,0,0,0,25,COADYUVANTE ACTIVADOR,7,COADY. FERTILIZANTES,COADYUVANTES,Foliar Fronda,,Ag;Co;TS;Va,1000
1,2719,SOJA DM 46R18 STS QMAX (BBag 800 kgs),0,1,Unid.,18,ASOCIADOS DON MARIO S.A.,0,1,0,257,SOJA GRUPO 4,0,0,0,30,SOJAS,3,AUTOGAMAS SOJA,SEMILLAS,Soja DM 46R18 STS Qmax BBag,,Sem;Fert;SB,800
1,2720,SOJA DM 3312 QMAX (Big Bag x 800 kgs),0,1,Unid.,18,ASOCIADOS DON MARIO S.A.,0,1,0,235,SOJA GRUPO 3,0,0,0,30,SOJAS,3,AUTOGAMAS SOJA,SEMILLAS,Soja DM 3312 QMax Big Bag,,Sem;Fert;SB,800
1,2721,BERN Z (Bidon x 20 lts),0,1,Lts.,118,AGROCUBE SA,0,1,0,167,FERTILIZANTE FOLIAR,0,0,0,25,COADYUVANTE ACTIVADOR,7,COADY. FERTILIZANTES,COADYUVANTES,Bern Z,,Ag;Co;TS;Va,1
1,2722,MICROSTAR CMB BIO (Big Bag x 600 kgs),0,0.6,Tn.,46,RIZOBACTER ARGENTINA S.A.,0,1,0,463,MICROSTAR,0,0,0,58,SOLIDO BOLSA,2,FOSFORADO,FERTILIZANTES,Microstar CMB BIO Big Bag,,Sem;Fert;SB,1000
1,2723,MICROSTAR PZ BIO (Big Bag x 600 kgs),0,0.6,Tn.,46,RIZOBACTER ARGENTINA S.A.,0,1,0,463,MICROSTAR,0,0,0,58,SOLIDO BOLSA,2,FOSFORADO,FERTILIZANTES,Microstar PZ Bio Big Bag,,Sem;Fert;SB,1000
1,2724,MAIZ RFG22 RR C21 (Bolsa 80.000 sem),0,1,Bls.,105,CORTEVA,0,1,0,796,MAIZ RFG22 RR,0,0,0,26,MAIZ,3,HIBRIDO MAIZ,SEMILLAS,Maiz RFG22,,Sem;Fert;SB,20
1,2725,BLEND 5-32-0-11 S-1 ZN Bunge (Big Bag x,0,1,Tn.,61,BUNGE ARGENTINA S.A.,0,1,0,472,MEZCLA N-P-S,0,0,0,58,SOLIDO GRANEL,2,FOSFORADO,FERTILIZANTES,Blend 5-32-0-11 S-1 ZN BBag,,Sem;Fert;SB,1000
1,2726,PROMINENS 20% (Bidon x 20 lts),0,20,Lts.,90,A.C.A.,0,1,0,377,GLUFOSINATO DE AMONIO,0,0,0,5,AL FOLLAJE,1,HERBICIDAS,AGROQUIMICOS,Prominens,,Ag;Co;TS;Va,1
1,2727,PROMETRINA RAINBOW (Bidon x 20 lts),0,20,Lts.,13,SIPCAM ARGENTINA SRL,0,1,0,86,PROMETRINA,0,0,0,5,AL SUELO,1,HERBICIDAS,AGROQUIMICOS,Prometrina,,Ag;Co;TS;Va,1
1,2728,ALFALFA WL 622 PELLET C/CRUISER (Bolsa x,0,25,Kgs.,14,FORAGE GENETICS,0,1,0,215,ALFALFA GRUPO 5-6-7,0,0,0,1,ALFALFAS,3,FORRAJERA,SEMILLAS,Alfalfa,,Sem;Fert;SB,1
1,2729,RIZO PACK 206 RIZODERMA SOJA (P/3000Kgs),0,1,Pack,46,RIZOBACTER ARGENTINA S.A.,0,1,0,259,INOCULANTE CURASEMILLA,0,0,0,19,INOCULANTES,6,TERAPICO SEMILLAS,TRATAMIENTO DE SEMILLAS,Rizo Pack 206 Rizoderma Soja,,Ag;Co;TS;Va,5
1,2730,MAIZ BRV 8421 PWU C17 (Bolsa 80.000 sem),0,1,Bls.,105,CORTEVA,0,1,0,846,MAIZ BRV 8421 PWU,0,0,0,26,MAIZ,3,HIBRIDO MAIZ,SEMILLAS,Propio y Cyo,,Sem;Fert;SB,20
1,2731,SORGO GRANIFERO ADV 1250 (600.000 SEM),0,1,Bls.,79,ADVANTA SEMILLAS S.A.I.C,0,1,0,228,SORGOS GRANIFEROS,0,0,0,29,SORGO GRANIFERO,3,HIBRIDOS SORGO,SEMILLAS,Sorgo Granifero ADV 1250,,Sem;Fert;SB,20
1,2732,NICOSULFURON NOVA 24% (Bidon x 20 lts),0,20,Lts.,35,NOVA S.A.,0,1,0,292,NICOSULFURON,0,0,0,5,AL FOLLAJE,1,HERBICIDAS,AGROQUIMICOS,Nicosulfuron Nova 24%,,Ag;Co;TS;Va,1
1,2733,MEZCLA 00-11-00-15S-21 CA  CHS (Granel),0,1,Tn.,93,CHS DE ARGENTINA S.A.,0,1,0,472,MEZCLA N-P-S,0,0,0,58,SOLIDO GRANEL,2,FOSFORADO,FERTILIZANTES,Mezcla 00-11-00-15S-21 Ca Granel,Granel,Sem;Fert;SB,1000
1,2734,SUPER LIMPIADOR NOVA (Bidon 5 lts),0,1,Lts.,35,NOVA S.A.,0,1,0,165,LIMPIADOR REMOVEDOR,0,0,0,24,COADYUVANTE UTILITARIO,7,COADYUVANTES,COADYUVANTES,Super Limpiador Nova,,Ag;Co;TS;Va,1
1,2735,SOJA ORIGINAL BRV54621SE E3 (Bolsa x 40,0,1,Bls.,105,CORTEVA,0,1,0,257,SOJA GRUPO 4,0,0,0,30,SOJAS,3,AUTOGAMAS SOJA,SEMILLAS,cyo y propio,,Sem;Fert;SB,20
1,2736,SOJA DM 49R19 STS Q MAX (Bolsa x 40 kgs),0,1,Bls.,18,ASOCIADOS DON MARIO S.A.,0,1,0,257,SOJA GRUPO 4,0,0,0,30,SOJAS,3,AUTOGAMAS SOJA,SEMILLAS,Soja DM 49R19 STS QMax Bs,,Sem;Fert;SB,20
1,2737,METOLACLOR 96 SIGMA (Bidon x 20 lts),0,20,Lts.,102,SIGMA AGRO S.A.,0,1,0,77,METOLACLORO,0,0,0,5,AL SUELO,1,HERBICIDAS,AGROQUIMICOS,Metolaclor 96 Sigma,,Ag;Co;TS;Va,1
1,2738,SORGO GRANIFERO TOB 41 T (Bolsa x 20 Kgs,0,1,Bls.,51,TOBIN S.R.L.,0,1,0,228,SORGOS GRANIFEROS,0,0,0,29,SORGO GRANIFERO,3,HIBRIDOS SORGO,SEMILLAS,Sorgo Granifero Tob 41 T,,Sem;Fert;SB,20
1,2739,NICOSULFURON NOVA 24% (Bidon 5 lts),0,5,Lts.,35,NOVA S.A.,0,1,0,292,NICOSULFURON,0,0,0,5,AL FOLLAJE,1,HERBICIDAS,AGROQUIMICOS,NICOSULFURON NOVA 24%,,Ag;Co;TS;Va,1
1,2740,COADYUVANTE TTM MAS (+) - B.AZUL x 10,0,10,Lts.,92,NITRAP // FEDEA,0,1,0,160,ADHERENTE PENETRANTE,0,0,0,24,COADYUVANTE ACTIVADOR,7,COADYUVANTES,COADYUVANTES,COADYUVANTE TTM,,Ag;Co;TS;Va,1
1,2741,BERN SEED (TRATAM SEMI) (Bidon 1 lts),0,1,Lts.,118,AGROCUBE SA,0,1,0,167,FERTILIZANTE FOLIAR,0,0,0,25,COADYUVANTE ACTIVADOR,7,COADY. FERTILIZANTES,COADYUVANTES,Bern Seed (Tratam Semi) x 1 lt,,Ag;Co;TS;Va,1
1,2742,BERN (DETOX) (Bidon x 20 lts),0,20,Lts.,118,AGROCUBE SA,0,1,0,720,FERTILIZANTE FOLIAR,0,0,0,60,LIQUIDO,2,OTROS FERTILIZANTES,FERTILIZANTES,Bern (Detox) x 20 lts,,Ag;Co;TS;Va,1
1,2743,BERN SEED (TRATAM SEMI) (Bidon 5 lts),0,5,Lts.,118,AGROCUBE SA,0,1,0,167,FERTILIZANTE FOLIAR,0,0,0,25,COADYUVANTE ACTIVADOR,7,COADY. FERTILIZANTES,COADYUVANTES,Bern Seed (Tratam Semi) x 5 lts,,Ag;Co;TS;Va,1
1,2744,ZARIVA (Bidon 1lt),0,1,Lts.,37,ADAMA ARGENTINA S.A.,0,1,0,693,CLORANTRANILIPROL+LAMBDACIALOT,0,0,0,6,PIRETROIDES,1,INSECTICIDAS,AGROQUIMICOS,Zariva,,Ag;Co;TS;Va,1
1,2745,ALFALFA WL 1090 PELLETEADA C/CRUISER 25K,0,25,Kgs.,14,AGVANCE S.A.,0,1,0,261,ALFALFA GRUPO 8-9-10,0,0,0,1,ALFALFAS,3,FORRAJERA,SEMILLAS,Alfalfa,,Sem;Fert;SB,1
1,2746,S-METOLACLOR DELTA (Bidon x 20 lts),0,20,Lts.,115,AGROINSUMOS BYL SA,0,1,0,88,S-METOLACLORO,0,0,0,5,AL SUELO,1,HERBICIDAS,AGROQUIMICOS,S-Metolaclor Delta,,Ag;Co;TS;Va,1
